PhraseId	SentenceId	Phrase	Sentiment	sentiment
112612	5980	... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	3	positive
112613	5980	is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	3	positive
112614	5980	a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	2	positive
112615	5980	who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	3	positive
112616	5980	uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	3	positive
112617	5980	the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	2	positive
112618	5980	of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	2	positive
112619	5980	war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows	2	positive
112620	5980	war -- far more often than the warfare itself --	2	positive
112621	5980	-- far more often than the warfare itself --	2	positive
112622	5980	far more often than the warfare itself --	3	positive
112623	5980	far more often than the warfare	3	positive
112624	5980	more often than the warfare	2	positive
112625	5980	than the warfare	2	neutral
112626	5980	the warfare	2	neutral
112627	5980	itself --	2	neutral
112628	5980	to create the kind of art shots that fill gallery shows	2	positive
112629	5980	create the kind of art shots that fill gallery shows	3	positive
112630	5980	the kind of art shots that fill gallery shows	3	positive
112631	5980	the kind of art shots	2	positive
112632	5980	of art shots	2	neutral
112633	5980	art shots	2	neutral
112634	5980	that fill gallery shows	2	neutral
112635	5980	fill gallery shows	2	neutral
112636	5980	gallery shows	2	neutral
112637	5980	gallery	2	neutral
112638	5981	The entire movie is in need of a scented bath .	0	neutral
112639	5981	is in need of a scented bath .	1	neutral
112640	5981	is in need of a scented bath	1	neutral
112641	5981	in need of a scented bath	1	neutral
112642	5981	need of a scented bath	1	neutral
112643	5981	of a scented bath	2	neutral
112644	5981	a scented bath	2	neutral
112645	5981	scented bath	2	neutral
112646	5981	scented	2	neutral
112647	5981	bath	2	neutral
112648	5982	This new movie version of the Alexandre Dumas classic is the stuff of high romance , brought off with considerable wit .	3	positive
112649	5982	This new movie version of the Alexandre Dumas classic	2	positive
112650	5982	This new movie version	2	positive
112651	5982	new movie version	2	positive
112652	5982	of the Alexandre Dumas classic	2	positive
112653	5982	the Alexandre Dumas classic	2	positive
112654	5982	Alexandre Dumas classic	3	positive
112655	5982	Alexandre	3	neutral
112656	5982	Dumas classic	2	positive
112657	5982	is the stuff of high romance , brought off with considerable wit .	4	positive
112658	5982	is the stuff of high romance , brought off with considerable wit	3	positive
112659	5982	the stuff of high romance , brought off with considerable wit	4	positive
112660	5982	of high romance , brought off with considerable wit	3	positive
112661	5982	high romance , brought off with considerable wit	4	positive
112662	5982	high romance ,	3	positive
112663	5982	high romance	2	positive
112664	5982	brought off with considerable wit	4	positive
112665	5982	brought off	2	neutral
112666	5982	with considerable wit	4	positive
112667	5982	considerable wit	3	positive
112668	5983	Stands as a document of what it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11 .	3	positive
112669	5983	Stands as a document of what it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	2	positive
112670	5983	as a document of what it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	2	positive
112671	5983	a document of what it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	3	positive
112672	5983	of what it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	2	positive
112673	5983	what it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	2	positive
112674	5983	it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	3	positive
112675	5983	felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	3	positive
112676	5983	like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	3	positive
112677	5983	to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11	2	positive
112678	5983	to be a New Yorker -- or , really ,	2	positive
112679	5983	to be a New Yorker -- or , really	2	positive
112680	5983	to be a New Yorker -- or ,	2	positive
112681	5983	to be a New Yorker -- or	2	positive
112682	5983	to be a New Yorker --	2	positive
112683	5983	to be a New Yorker	3	positive
112684	5983	be a New Yorker	2	positive
112685	5983	a New Yorker	2	positive
112686	5983	to be a human being -- in the weeks after 9\/11	2	neutral
112687	5983	be a human being -- in the weeks after 9\/11	2	neutral
112688	5983	be a human being --	2	neutral
112689	5983	be a human being	2	neutral
112690	5983	a human being	2	neutral
112691	5983	human being	2	neutral
112692	5983	in the weeks after 9\/11	2	neutral
112693	5983	the weeks after 9\/11	2	neutral
112694	5983	the weeks	2	neutral
112695	5983	after 9\/11	2	neutral
112696	5983	9\/11	2	neutral
112697	5984	Almost as offensive as `` Freddy Got Fingered . ''	1	neutral
112698	5984	Almost as offensive as `` Freddy	1	neutral
112699	5984	Almost as offensive	1	neutral
112700	5984	as offensive	1	neutral
112701	5984	as `` Freddy	2	neutral
112702	5984	as ``	2	neutral
112703	5984	Got Fingered . ''	2	neutral
112704	5984	Got Fingered .	2	neutral
112705	5985	The plot grows thin soon , and you find yourself praying for a quick resolution .	1	negative
112706	5985	The plot grows thin soon , and you find yourself praying for a quick resolution	1	negative
112707	5985	The plot grows thin soon , and	2	negative
112708	5985	The plot grows thin soon ,	1	negative
112709	5985	The plot grows thin soon	1	negative
112710	5985	grows thin soon	1	negative
112711	5985	grows thin	1	negative
112712	5985	you find yourself praying for a quick resolution	1	positive
112713	5985	find yourself praying for a quick resolution	2	positive
112714	5985	yourself praying for a quick resolution	0	positive
112715	5985	praying for a quick resolution	2	positive
112716	5985	praying	2	neutral
112717	5985	for a quick resolution	2	positive
112718	5985	a quick resolution	2	positive
112719	5985	quick resolution	2	positive
112720	5986	A funny and touching film that is gorgeously acted by a British cast to rival Gosford Park 's .	4	positive
112721	5986	A funny and touching film that is gorgeously	4	positive
112722	5986	A funny and touching film	4	positive
112723	5986	funny and touching film	4	positive
112724	5986	and touching film	2	positive
112725	5986	touching film	4	positive
112726	5986	that is gorgeously	3	positive
112727	5986	is gorgeously	3	positive
112728	5986	acted by a British cast to rival Gosford Park 's .	3	neutral
112729	5986	acted by a British cast to rival Gosford Park 's	2	neutral
112730	5986	acted by a British cast	2	neutral
112731	5986	by a British cast	3	neutral
112732	5986	a British cast	3	neutral
112733	5986	British cast	2	neutral
112734	5986	to rival Gosford Park 's	3	neutral
112735	5986	rival Gosford Park 's	2	neutral
112736	5986	Gosford Park 's	2	neutral
112737	5986	Gosford	2	neutral
112738	5986	Park 's	2	neutral
112739	5987	There 's not a single jump-in-your-seat moment and believe it or not , Jason actually takes a backseat in his own film to special effects .	0	positive
112740	5987	There 's not a single jump-in-your-seat moment and believe it or not , Jason actually takes a backseat in his own film to special effects	2	positive
112741	5987	There 's not a single jump-in-your-seat moment and	1	positive
112742	5987	There 's not a single jump-in-your-seat moment	1	positive
112743	5987	's not a single jump-in-your-seat moment	1	positive
112744	5987	a single jump-in-your-seat moment	2	negative
112745	5987	single jump-in-your-seat moment	2	negative
112746	5987	jump-in-your-seat moment	3	neutral
112747	5987	jump-in-your-seat	3	neutral
112748	5987	believe it or not , Jason actually takes a backseat in his own film to special effects	1	positive
112749	5987	believe it or not	2	neutral
112750	5987	believe it or	3	neutral
112751	5987	believe it	3	neutral
112752	5987	, Jason actually takes a backseat in his own film to special effects	2	positive
112753	5987	Jason actually takes a backseat in his own film to special effects	2	positive
112754	5987	actually takes a backseat in his own film to special effects	2	positive
112755	5987	takes a backseat in his own film to special effects	1	positive
112756	5987	takes a backseat in his own film	2	positive
112757	5987	a backseat in his own film	1	positive
112758	5987	a backseat	2	neutral
112759	5987	backseat	2	neutral
112760	5987	in his own film	2	positive
112761	5987	his own film	2	positive
112762	5987	own film	2	positive
112763	5987	to special effects	2	positive
112764	5988	Elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .	1	negative
112765	5988	crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .	1	negative
112766	5988	crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level	2	negative
112767	5988	crafted but emotionally	2	neutral
112768	5988	but emotionally	2	neutral
112769	5988	cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level	2	negative
112770	5988	a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level	2	negative
112771	5988	a puzzle	2	neutral
112772	5988	whose intricate construction one can admire but is difficult to connect with on any deeper level	2	negative
112773	5988	whose intricate construction one	2	neutral
112774	5988	intricate construction one	2	neutral
112775	5988	intricate construction	2	neutral
112776	5988	can admire but is difficult to connect with on any deeper level	2	negative
112777	5988	can admire but	2	neutral
112778	5988	can admire	3	neutral
112779	5988	is difficult to connect with on any deeper level	1	negative
112780	5988	difficult to connect with on any deeper level	1	negative
112781	5988	to connect with on any deeper level	2	neutral
112782	5988	connect with on any deeper level	3	neutral
